Title,ID,Country,Year,"Technologies referenced","Technologies referenced id","Technologies used","Technologies used id",Topic,"Topic id",Sentiment,"Sentiment id"
Antibodies,2122,Canada,2020,,,"Facial recognition",7,Identity,169,Intimate,100
Antibodies,2122,Canada,2020,,,"Facial recognition",7,Identity,169,Intrusive,209
Antibodies,2122,Canada,2020,,,"Facial recognition",7,Identity,169,Overwhelming,188
Antibodies,2122,Canada,2020,,,Webcams,153,AI,168,Intimate,100
Antibodies,2122,Canada,2020,,,Webcams,153,AI,168,Intrusive,209
Antibodies,2122,Canada,2020,,,Webcams,153,AI,168,Overwhelming,188
Antibodies,2122,Canada,2020,,,Webcams,153,Identity,169,Intimate,100
Antibodies,2122,Canada,2020,,,Webcams,153,Identity,169,Intrusive,209
Antibodies,2122,Canada,2020,,,Webcams,153,Identity,169,Overwhelming,188
"Any Vision",233,Slovakia,2011,,,Microscope/Telescope,195,Automation,173,Alien,96
"Any Vision",233,Slovakia,2011,,,Microscope/Telescope,195,Automation,173,Helpful,98
"Arc of a Scythe (series)",2810,"United States",2016,"AI (General Purpose Artificial Intelligence)",152,,,AI,168,Intimate,100
"Arc of a Scythe (series)",2810,"United States",2016,"AI (General Purpose Artificial Intelligence)",152,,,AI,168,Intrusive,209
"Arc of a Scythe (series)",2810,"United States",2016,"AI (General Purpose Artificial Intelligence)",152,,,AI,168,Prosocial,319
"Arc of a Scythe (series)",2810,"United States",2016,"AI (General Purpose Artificial Intelligence)",152,,,AI,168,Protective,317
"Arc of a Scythe (series)",2810,"United States",2016,"AI (General Purpose Artificial Intelligence)",152,,,Crime,57,Intimate,100
"Arc of a Scythe (series)",2810,"United States",2016,"AI (General Purpose Artificial Intelligence)",152,,,Crime,57,Intrusive,209
"Arc of a Scythe (series)",2810,"United States",2016,"AI (General Purpose Artificial Intelligence)",152,,,Crime,57,Prosocial,319
"Arc of a Scythe (series)",2810,"United States",2016,"AI (General Purpose Artificial Intelligence)",152,,,Crime,57,Protective,317
"Arc of a Scythe (series)",2810,"United States",2016,"AI (General Purpose Artificial Intelligence)",152,,,Dystopian,70,Intimate,100
"Arc of a Scythe (series)",2810,"United States",2016,"AI (General Purpose Artificial Intelligence)",152,,,Dystopian,70,Intrusive,209
"Arc of a Scythe (series)",2810,"United States",2016,"AI (General Purpose Artificial Intelligence)",152,,,Dystopian,70,Prosocial,319
"Arc of a Scythe (series)",2810,"United States",2016,"AI (General Purpose Artificial Intelligence)",152,,,Dystopian,70,Protective,317
"Arc of a Scythe (series)",2810,"United States",2016,"AI (General Purpose Artificial Intelligence)",152,,,Inequality,89,Intimate,100
"Arc of a Scythe (series)",2810,"United States",2016,"AI (General Purpose Artificial Intelligence)",152,,,Inequality,89,Intrusive,209
"Arc of a Scythe (series)",2810,"United States",2016,"AI (General Purpose Artificial Intelligence)",152,,,Inequality,89,Prosocial,319
"Arc of a Scythe (series)",2810,"United States",2016,"AI (General Purpose Artificial Intelligence)",152,,,Inequality,89,Protective,317
"Arc of a Scythe (series)",2810,"United States",2016,"AI (General Purpose Artificial Intelligence)",152,,,"Physical violence",56,Intimate,100
"Arc of a Scythe (series)",2810,"United States",2016,"AI (General Purpose Artificial Intelligence)",152,,,"Physical violence",56,Intrusive,209
"Arc of a Scythe (series)",2810,"United States",2016,"AI (General Purpose Artificial Intelligence)",152,,,"Physical violence",56,Prosocial,319
"Arc of a Scythe (series)",2810,"United States",2016,"AI (General Purpose Artificial Intelligence)",152,,,"Physical violence",56,Protective,317
"Arc of a Scythe (series)",2810,"United States",2016,"Body scans",90,,,AI,168,Intimate,100
"Arc of a Scythe (series)",2810,"United States",2016,"Body scans",90,,,AI,168,Intrusive,209
"Arc of a Scythe (series)",2810,"United States",2016,"Body scans",90,,,AI,168,Prosocial,319
"Arc of a Scythe (series)",2810,"United States",2016,"Body scans",90,,,AI,168,Protective,317
"Arc of a Scythe (series)",2810,"United States",2016,"Body scans",90,,,Crime,57,Intimate,100
"Arc of a Scythe (series)",2810,"United States",2016,"Body scans",90,,,Crime,57,Intrusive,209
"Arc of a Scythe (series)",2810,"United States",2016,"Body scans",90,,,Crime,57,Prosocial,319
"Arc of a Scythe (series)",2810,"United States",2016,"Body scans",90,,,Crime,57,Protective,317
"Arc of a Scythe (series)",2810,"United States",2016,"Body scans",90,,,Dystopian,70,Intimate,100
"Arc of a Scythe (series)",2810,"United States",2016,"Body scans",90,,,Dystopian,70,Intrusive,209
"Arc of a Scythe (series)",2810,"United States",2016,"Body scans",90,,,Dystopian,70,Prosocial,319
"Arc of a Scythe (series)",2810,"United States",2016,"Body scans",90,,,Dystopian,70,Protective,317
"Arc of a Scythe (series)",2810,"United States",2016,"Body scans",90,,,Inequality,89,Intimate,100
"Arc of a Scythe (series)",2810,"United States",2016,"Body scans",90,,,Inequality,89,Intrusive,209
"Arc of a Scythe (series)",2810,"United States",2016,"Body scans",90,,,Inequality,89,Prosocial,319
"Arc of a Scythe (series)",2810,"United States",2016,"Body scans",90,,,Inequality,89,Protective,317
"Arc of a Scythe (series)",2810,"United States",2016,"Body scans",90,,,"Physical violence",56,Intimate,100
"Arc of a Scythe (series)",2810,"United States",2016,"Body scans",90,,,"Physical violence",56,Intrusive,209
"Arc of a Scythe (series)",2810,"United States",2016,"Body scans",90,,,"Physical violence",56,Prosocial,319
"Arc of a Scythe (series)",2810,"United States",2016,"Body scans",90,,,"Physical violence",56,Protective,317
"Arc of a Scythe (series)",2810,"United States",2016,"Surveillance cameras",80,,,AI,168,Intimate,100
"Arc of a Scythe (series)",2810,"United States",2016,"Surveillance cameras",80,,,AI,168,Intrusive,209
"Arc of a Scythe (series)",2810,"United States",2016,"Surveillance cameras",80,,,AI,168,Prosocial,319
"Arc of a Scythe (series)",2810,"United States",2016,"Surveillance cameras",80,,,AI,168,Protective,317
"Arc of a Scythe (series)",2810,"United States",2016,"Surveillance cameras",80,,,Crime,57,Intimate,100
"Arc of a Scythe (series)",2810,"United States",2016,"Surveillance cameras",80,,,Crime,57,Intrusive,209
"Arc of a Scythe (series)",2810,"United States",2016,"Surveillance cameras",80,,,Crime,57,Prosocial,319
"Arc of a Scythe (series)",2810,"United States",2016,"Surveillance cameras",80,,,Crime,57,Protective,317
"Arc of a Scythe (series)",2810,"United States",2016,"Surveillance cameras",80,,,Dystopian,70,Intimate,100
"Arc of a Scythe (series)",2810,"United States",2016,"Surveillance cameras",80,,,Dystopian,70,Intrusive,209
"Arc of a Scythe (series)",2810,"United States",2016,"Surveillance cameras",80,,,Dystopian,70,Prosocial,319
"Arc of a Scythe (series)",2810,"United States",2016,"Surveillance cameras",80,,,Dystopian,70,Protective,317
"Arc of a Scythe (series)",2810,"United States",2016,"Surveillance cameras",80,,,Inequality,89,Intimate,100
"Arc of a Scythe (series)",2810,"United States",2016,"Surveillance cameras",80,,,Inequality,89,Intrusive,209
"Arc of a Scythe (series)",2810,"United States",2016,"Surveillance cameras",80,,,Inequality,89,Prosocial,319
"Arc of a Scythe (series)",2810,"United States",2016,"Surveillance cameras",80,,,Inequality,89,Protective,317
"Arc of a Scythe (series)",2810,"United States",2016,"Surveillance cameras",80,,,"Physical violence",56,Intimate,100
"Arc of a Scythe (series)",2810,"United States",2016,"Surveillance cameras",80,,,"Physical violence",56,Intrusive,209
"Arc of a Scythe (series)",2810,"United States",2016,"Surveillance cameras",80,,,"Physical violence",56,Prosocial,319
"Arc of a Scythe (series)",2810,"United States",2016,"Surveillance cameras",80,,,"Physical violence",56,Protective,317
"Army of Me",2649,Iceland,1995,"Body scans",90,,,Family,167,Neutral,101
"Army of Me",2649,Iceland,1995,"Body scans",90,,,"Physical violence",56,Neutral,101
"Army of Me",2649,Iceland,1995,"Body scans",90,,,Playful,170,Neutral,101
Arrival,1881,Canada,2016,"Satellite images",78,,,Conflict,55,Helpful,98
Arrival,1881,Canada,2016,"Satellite images",78,,,Conflict,55,Prosocial,319
Arrival,1881,Canada,2016,"Satellite images",78,,,Conflict,55,Protective,317
Arrival,1881,Canada,2016,"Satellite images",78,,,Grief,161,Helpful,98
Arrival,1881,Canada,2016,"Satellite images",78,,,Grief,161,Prosocial,319
Arrival,1881,Canada,2016,"Satellite images",78,,,Grief,161,Protective,317
Arrival,1881,Canada,2016,"Surveillance cameras",80,,,Conflict,55,Helpful,98
Arrival,1881,Canada,2016,"Surveillance cameras",80,,,Conflict,55,Prosocial,319
Arrival,1881,Canada,2016,"Surveillance cameras",80,,,Conflict,55,Protective,317
Arrival,1881,Canada,2016,"Surveillance cameras",80,,,Grief,161,Helpful,98
Arrival,1881,Canada,2016,"Surveillance cameras",80,,,Grief,161,Prosocial,319
Arrival,1881,Canada,2016,"Surveillance cameras",80,,,Grief,161,Protective,317
Arrival,1881,Canada,2016,Webcams,153,,,Conflict,55,Helpful,98
Arrival,1881,Canada,2016,Webcams,153,,,Conflict,55,Prosocial,319
Arrival,1881,Canada,2016,Webcams,153,,,Conflict,55,Protective,317
Arrival,1881,Canada,2016,Webcams,153,,,Grief,161,Helpful,98
Arrival,1881,Canada,2016,Webcams,153,,,Grief,161,Prosocial,319
Arrival,1881,Canada,2016,Webcams,153,,,Grief,161,Protective,317
Arrival,1881,"United States",2016,"Satellite images",78,,,Conflict,55,Helpful,98
Arrival,1881,"United States",2016,"Satellite images",78,,,Conflict,55,Prosocial,319
Arrival,1881,"United States",2016,"Satellite images",78,,,Conflict,55,Protective,317
Arrival,1881,"United States",2016,"Satellite images",78,,,Grief,161,Helpful,98
Arrival,1881,"United States",2016,"Satellite images",78,,,Grief,161,Prosocial,319
Arrival,1881,"United States",2016,"Satellite images",78,,,Grief,161,Protective,317
Arrival,1881,"United States",2016,"Surveillance cameras",80,,,Conflict,55,Helpful,98
Arrival,1881,"United States",2016,"Surveillance cameras",80,,,Conflict,55,Prosocial,319
Arrival,1881,"United States",2016,"Surveillance cameras",80,,,Conflict,55,Protective,317
Arrival,1881,"United States",2016,"Surveillance cameras",80,,,Grief,161,Helpful,98
Arrival,1881,"United States",2016,"Surveillance cameras",80,,,Grief,161,Prosocial,319
Arrival,1881,"United States",2016,"Surveillance cameras",80,,,Grief,161,Protective,317
Arrival,1881,"United States",2016,Webcams,153,,,Conflict,55,Helpful,98
Arrival,1881,"United States",2016,Webcams,153,,,Conflict,55,Prosocial,319
Arrival,1881,"United States",2016,Webcams,153,,,Conflict,55,Protective,317
Arrival,1881,"United States",2016,Webcams,153,,,Grief,161,Helpful,98
Arrival,1881,"United States",2016,Webcams,153,,,Grief,161,Prosocial,319
Arrival,1881,"United States",2016,Webcams,153,,,Grief,161,Protective,317
as.phyx.i.a,912,Japan,2015,"Motion tracking",180,"Motion tracking",180,"Free will",163,Oppressive,107
as.phyx.i.a,912,Japan,2015,"Motion tracking",180,"Motion tracking",180,"Free will",163,Wondrous,325
as.phyx.i.a,912,Japan,2015,"Motion tracking",180,"Motion tracking",180,Identity,169,Oppressive,107
as.phyx.i.a,912,Japan,2015,"Motion tracking",180,"Motion tracking",180,Identity,169,Wondrous,325
as.phyx.i.a,912,"United States",2015,"Motion tracking",180,"Motion tracking",180,"Free will",163,Oppressive,107
as.phyx.i.a,912,"United States",2015,"Motion tracking",180,"Motion tracking",180,"Free will",163,Wondrous,325
as.phyx.i.a,912,"United States",2015,"Motion tracking",180,"Motion tracking",180,Identity,169,Oppressive,107
as.phyx.i.a,912,"United States",2015,"Motion tracking",180,"Motion tracking",180,Identity,169,Wondrous,325
"Assassin's Creed IV: Black Flag",1577,,2013,"Augmented reality",74,,,AI,168,Dangerous,129
"Assassin's Creed IV: Black Flag",1577,,2013,"Augmented reality",74,,,AI,168,Empowering,318
"Assassin's Creed IV: Black Flag",1577,,2013,"Augmented reality",74,,,AI,168,Intimate,100
"Assassin's Creed IV: Black Flag",1577,,2013,"Augmented reality",74,,,AI,168,Oppressive,107
"Assassin's Creed IV: Black Flag",1577,,2013,"Augmented reality",74,,,Conflict,55,Dangerous,129
"Assassin's Creed IV: Black Flag",1577,,2013,"Augmented reality",74,,,Conflict,55,Empowering,318
"Assassin's Creed IV: Black Flag",1577,,2013,"Augmented reality",74,,,Conflict,55,Intimate,100
"Assassin's Creed IV: Black Flag",1577,,2013,"Augmented reality",74,,,Conflict,55,Oppressive,107
"Assassin's Creed IV: Black Flag",1577,,2013,"Augmented reality",74,,,Hacking,160,Dangerous,129
"Assassin's Creed IV: Black Flag",1577,,2013,"Augmented reality",74,,,Hacking,160,Empowering,318
"Assassin's Creed IV: Black Flag",1577,,2013,"Augmented reality",74,,,Hacking,160,Intimate,100
"Assassin's Creed IV: Black Flag",1577,,2013,"Augmented reality",74,,,Hacking,160,Oppressive,107
"Assassin's Creed IV: Black Flag",1577,,2013,"Augmented reality",74,,,Surveillance,52,Dangerous,129
"Assassin's Creed IV: Black Flag",1577,,2013,"Augmented reality",74,,,Surveillance,52,Empowering,318
"Assassin's Creed IV: Black Flag",1577,,2013,"Augmented reality",74,,,Surveillance,52,Intimate,100
"Assassin's Creed IV: Black Flag",1577,,2013,"Augmented reality",74,,,Surveillance,52,Oppressive,107
"Assassin's Creed IV: Black Flag",1577,,2013,Biometrics,9,,,AI,168,Dangerous,129
"Assassin's Creed IV: Black Flag",1577,,2013,Biometrics,9,,,AI,168,Empowering,318
"Assassin's Creed IV: Black Flag",1577,,2013,Biometrics,9,,,AI,168,Intimate,100
"Assassin's Creed IV: Black Flag",1577,,2013,Biometrics,9,,,AI,168,Oppressive,107
"Assassin's Creed IV: Black Flag",1577,,2013,Biometrics,9,,,Conflict,55,Dangerous,129
"Assassin's Creed IV: Black Flag",1577,,2013,Biometrics,9,,,Conflict,55,Empowering,318
"Assassin's Creed IV: Black Flag",1577,,2013,Biometrics,9,,,Conflict,55,Intimate,100
"Assassin's Creed IV: Black Flag",1577,,2013,Biometrics,9,,,Conflict,55,Oppressive,107
"Assassin's Creed IV: Black Flag",1577,,2013,Biometrics,9,,,Hacking,160,Dangerous,129
"Assassin's Creed IV: Black Flag",1577,,2013,Biometrics,9,,,Hacking,160,Empowering,318
"Assassin's Creed IV: Black Flag",1577,,2013,Biometrics,9,,,Hacking,160,Intimate,100
"Assassin's Creed IV: Black Flag",1577,,2013,Biometrics,9,,,Hacking,160,Oppressive,107
"Assassin's Creed IV: Black Flag",1577,,2013,Biometrics,9,,,Surveillance,52,Dangerous,129
"Assassin's Creed IV: Black Flag",1577,,2013,Biometrics,9,,,Surveillance,52,Empowering,318
"Assassin's Creed IV: Black Flag",1577,,2013,Biometrics,9,,,Surveillance,52,Intimate,100
"Assassin's Creed IV: Black Flag",1577,,2013,Biometrics,9,,,Surveillance,52,Oppressive,107
"Assassin's Creed IV: Black Flag",1577,,2013,Holograms,1339,,,AI,168,Dangerous,129
"Assassin's Creed IV: Black Flag",1577,,2013,Holograms,1339,,,AI,168,Empowering,318
"Assassin's Creed IV: Black Flag",1577,,2013,Holograms,1339,,,AI,168,Intimate,100
"Assassin's Creed IV: Black Flag",1577,,2013,Holograms,1339,,,AI,168,Oppressive,107
"Assassin's Creed IV: Black Flag",1577,,2013,Holograms,1339,,,Conflict,55,Dangerous,129
"Assassin's Creed IV: Black Flag",1577,,2013,Holograms,1339,,,Conflict,55,Empowering,318
"Assassin's Creed IV: Black Flag",1577,,2013,Holograms,1339,,,Conflict,55,Intimate,100
"Assassin's Creed IV: Black Flag",1577,,2013,Holograms,1339,,,Conflict,55,Oppressive,107
"Assassin's Creed IV: Black Flag",1577,,2013,Holograms,1339,,,Hacking,160,Dangerous,129
"Assassin's Creed IV: Black Flag",1577,,2013,Holograms,1339,,,Hacking,160,Empowering,318
"Assassin's Creed IV: Black Flag",1577,,2013,Holograms,1339,,,Hacking,160,Intimate,100
"Assassin's Creed IV: Black Flag",1577,,2013,Holograms,1339,,,Hacking,160,Oppressive,107
"Assassin's Creed IV: Black Flag",1577,,2013,Holograms,1339,,,Surveillance,52,Dangerous,129
"Assassin's Creed IV: Black Flag",1577,,2013,Holograms,1339,,,Surveillance,52,Empowering,318
"Assassin's Creed IV: Black Flag",1577,,2013,Holograms,1339,,,Surveillance,52,Intimate,100
"Assassin's Creed IV: Black Flag",1577,,2013,Holograms,1339,,,Surveillance,52,Oppressive,107
"Assassin's Creed IV: Black Flag",1577,,2013,"Surveillance cameras",80,,,AI,168,Dangerous,129
"Assassin's Creed IV: Black Flag",1577,,2013,"Surveillance cameras",80,,,AI,168,Empowering,318
"Assassin's Creed IV: Black Flag",1577,,2013,"Surveillance cameras",80,,,AI,168,Intimate,100
"Assassin's Creed IV: Black Flag",1577,,2013,"Surveillance cameras",80,,,AI,168,Oppressive,107
"Assassin's Creed IV: Black Flag",1577,,2013,"Surveillance cameras",80,,,Conflict,55,Dangerous,129
"Assassin's Creed IV: Black Flag",1577,,2013,"Surveillance cameras",80,,,Conflict,55,Empowering,318
"Assassin's Creed IV: Black Flag",1577,,2013,"Surveillance cameras",80,,,Conflict,55,Intimate,100
"Assassin's Creed IV: Black Flag",1577,,2013,"Surveillance cameras",80,,,Conflict,55,Oppressive,107
"Assassin's Creed IV: Black Flag",1577,,2013,"Surveillance cameras",80,,,Hacking,160,Dangerous,129
"Assassin's Creed IV: Black Flag",1577,,2013,"Surveillance cameras",80,,,Hacking,160,Empowering,318
"Assassin's Creed IV: Black Flag",1577,,2013,"Surveillance cameras",80,,,Hacking,160,Intimate,100
"Assassin's Creed IV: Black Flag",1577,,2013,"Surveillance cameras",80,,,Hacking,160,Oppressive,107
"Assassin's Creed IV: Black Flag",1577,,2013,"Surveillance cameras",80,,,Surveillance,52,Dangerous,129
"Assassin's Creed IV: Black Flag",1577,,2013,"Surveillance cameras",80,,,Surveillance,52,Empowering,318
"Assassin's Creed IV: Black Flag",1577,,2013,"Surveillance cameras",80,,,Surveillance,52,Intimate,100
"Assassin's Creed IV: Black Flag",1577,,2013,"Surveillance cameras",80,,,Surveillance,52,Oppressive,107
"Assassin's Creed IV: Black Flag",1577,,2013,"Virtual reality",147,,,AI,168,Dangerous,129
"Assassin's Creed IV: Black Flag",1577,,2013,"Virtual reality",147,,,AI,168,Empowering,318
"Assassin's Creed IV: Black Flag",1577,,2013,"Virtual reality",147,,,AI,168,Intimate,100
"Assassin's Creed IV: Black Flag",1577,,2013,"Virtual reality",147,,,AI,168,Oppressive,107
"Assassin's Creed IV: Black Flag",1577,,2013,"Virtual reality",147,,,Conflict,55,Dangerous,129
"Assassin's Creed IV: Black Flag",1577,,2013,"Virtual reality",147,,,Conflict,55,Empowering,318
"Assassin's Creed IV: Black Flag",1577,,2013,"Virtual reality",147,,,Conflict,55,Intimate,100
"Assassin's Creed IV: Black Flag",1577,,2013,"Virtual reality",147,,,Conflict,55,Oppressive,107
"Assassin's Creed IV: Black Flag",1577,,2013,"Virtual reality",147,,,Hacking,160,Dangerous,129
"Assassin's Creed IV: Black Flag",1577,,2013,"Virtual reality",147,,,Hacking,160,Empowering,318
